SERIES,Name,UNIT_MEASURE,UNIT_MULT,SEX,AGE,URBANISATION,COMPOSITE_BREAKDOWN,EDUCATION_LEV,DISABILITY_STATUS,OCCUPATION,INCOME_WEALTH_QUANTILE,PRODUCT,ACTIVITY
DC_ODA_LDCS,"Net official development assistance (ODA) to LDCs from OECD-DAC countries, by donor countries [17.2.1]",CON_USD,ALL,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
DC_ODA_LLDCG,"Net official development assistance (ODA) to landlocked developing countries as a percentage of OECD-DAC donors' GNI, by donor countries [17.2.1]",PT,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
DC_ODA_TOTG,"Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor countries [17.2.1]",PT,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
DC_ODA_TOTL,"Net official development assistance (ODA) from OECD-DAC countries, by donor countries [17.2.1]",CON_USD,ALL,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
DC_ODA_TOTLGE,"Net official development assistance (ODA) from OECD-DAC countries (grant equivalent methodology), by donor countries [17.2.1]",CON_USD,6,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
DC_ODA_TOTGGE,"Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI (grant equivalent methodology), by donor countries (%) [17.2.1]",PT,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
GF_FRN_FDIODASS,"Foreign direct investment (FDI), official development assistance and South-South cooperation as a proportion of total domestic budget",PT,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
BX_TRF_PWKR,Volume of remittances (in United States dollars) as a proportion of total GDP [17.3.2],PT,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
DT_TDS_DECT,Debt service as a proportion of exports of goods and services [17.4.1],PT,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
SG_CPA_INVPRMLDC,Countries that adopt and implement investment promotion regimes for least developed countries  (1 = YES; 0 = NO) [17.5.1],NUMBER,ALL,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
IT_NET_BBNDN,Fixed broadband subscriptions (number) [17.6.1],NUMBER,ALL,_T,_T,_T,_T;IS_256KT2M;IS_2MT10M;IS_GE10M;MS_MIGRANT;MS_NOMIGRANT;MS_EUMIGRANT;MS_NONEUMIGRANT,_T,_T,_T,_T,_T,_T
IT_NET_BBND,Fixed broadband subscriptions per 100 inhabitants [17.6.1],PER_100_POP,ALL,ALL,ALL,ALL,_T;IS_256KT2M;IS_2MT10M;IS_GE10M;MS_MIGRANT;MS_NOMIGRANT;MS_EUMIGRANT;MS_NONEUMIGRANT,ALL,ALL,ALL,ALL,_T,_T
DC_TOF_ENVTECH,"Total amount of approved funding for developing countries to promote the development, transfer, dissemination and diffusion of environmentally sound technologies [17.7.1]",USD,ALL,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
IT_USE_II99,Internet users per 100 inhabitants [17.8.1],PER_100_POP,ALL,ALL,ALL,ALL,_T;IS_256KT2M;IS_2MT10M;IS_GE10M;MS_MIGRANT;MS_NOMIGRANT;MS_EUMIGRANT;MS_NONEUMIGRANT,ALL,ALL,ALL,ALL,_T,_T
DC_FTA_TOTAL,Total official development assistance (gross disbursement) for technical cooperation [17.9.1],CON_USD,ALL,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status [17.10.1]",PT,0,_T,_T,_T,_T,_T,_T,_T,_T,_T;AGG_ARMS;AGG_CLTH;AGG_IND;AGG_AGR;AGG_OIL;AGG_TXT,_T
TM_TAX_WMPS,"Worldwide weighted tariff-average, preferential status [17.10.1]",PT,0,_T,_T,_T,_T,_T,_T,_T,_T,_T;AGG_ARMS;AGG_CLTH;AGG_IND;AGG_AGR;AGG_OIL;AGG_TXT,_T
TX_IMP_GBMRCH,Developing countries’ and least developed countries’ share of global merchandise imports [17.11.1],PT,0,_T,_T,_T,_T,_T,_T,_T,_T,ALL,_T
TX_EXP_GBMRCH,Developing countries’ and least developed countries’ share of global merchandise exports [17.11.1],PT,0,_T,_T,_T,_T,_T,_T,_T,_T,ALL,_T
TX_EXP_GBSVR,Developing countries’ and least developed countries’ share of global services exports [17.11.1],PT,0,_T,_T,_T,_T,_T,_T,_T,_T,ALL,_T
TX_IMP_GBSVR,Developing countries’ and least developed countries’ share of global services imports [17.11.1],PT,0,_T,_T,_T,_T,_T,_T,_T,_T,ALL,_T
TM_TAX_WM,Average tariff applied by developed countries [17.12.1],PT,0,_T,_T,_T,_T,_T,_T,_T,_T,_T;AGG_ARMS;AGG_CLTH;AGG_IND;AGG_AGR;AGG_OIL;AGG_TXT,_T
SG_CPA_SDEV,Countries with mechanisms in place to enhance policy coherence of sustainable development  (1 = YES; 0 = NO) [17.14.1],NUMBER,ALL,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
SG_PLN_PRVRIMON,Proportion of results indicators which will be monitored using government sources and monitoring systems - data by provider (%) [17.15.1],PT,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
SG_PLN_RECRIMON,Proportion of results indicators which will be monitored using government sources and monitoring systems - data by recipient (%) [17.15.1],PT,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
SG_PLN_PRVNDI,Proportion of new development interventions drawn from country-led result frameworks - data by provider (%) [17.15.1],PT,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
SG_PLN_RECNDI,Proportion of new development interventions drawn from country-led result frameworks - data by recipient (%) [17.15.1],PT,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
SG_PLN_PRVRICTRY,Proportion of results indicators drawn from country-led results frameworks - data by provider (%) [17.15.1],PT,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
SG_PLN_RECRICTRY,Proportion of results indicators drawn from country-led results frameworks - data by recipient (%) [17.15.1],PT,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
SG_PLN_REPOLRES,Extent of use of country-owned results frameworks and planning tools by providers of development cooperation - data by recipient (%)  [17.15.1],PT,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
SG_PLN_PRPOLRES,Extent of use of country-owned results frameworks and planning tools by providers of development cooperation - data by provider (%)  [17.15.1],PT,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
SG_PLN_MSTKSDG,Progress in multi-stakeholder development effectiveness monitoring frameworks that support the achievement of the sustainable development goals (1 = YES; 0 = NO) [17.16.1],NUMBER,ALL,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
GF_COM_CSP,Amount of United States dollars committed to civil society partnerships,USD,ALL,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
GF_COM_PPP,Amount of United States dollars committed to public-private partnerships,USD,ALL,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
SD_SDG_AVLB,"Proportion of sustainable development indicators produced at the national level with full disaggregation when relevant to the target, in accordance with the Fundamental Principles of Official Statistics [17.18.1]",PT,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
SG_STT_FPOS,Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO) [17.18.2],NUMBER,ALL,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
SG_STT_NSDSFDGVT,Countries with national statistical plans with funding from Government (1 = YES; 0 = NO) [17.18.3],NUMBER,ALL,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
SG_STT_NSDSFDDNR,Countries with national statistical plans with funding from donors (1 = YES; 0 = NO) [17.18.3],NUMBER,ALL,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
SG_STT_NSDSFDOTHR,Countries with national statistical plans with funding from others (1 = YES; 0 = NO) [17.18.3],NUMBER,ALL,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
SG_STT_NSDSIMPL,Countries with national statistical plans that are under implementation (1 = YES; 0 = NO) [17.18.3],NUMBER,ALL,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
SG_STT_NSDSFND,Countries with national statistical plans that are fully funded (1 = YES; 0 = NO) [17.18.3],NUMBER,ALL,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
SG_STT_CAPTY,Dollar value of all resources made available to strengthen statistical capacity in developing countries [17.19.1],USD,ALL,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
SG_REG_BRTH90,Proportion of countries with birth registration data that are at least 90 percent complete [17.19.2],PT,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
SG_REG_DETH75,Proportion of countries with death registration data that are at least 75 percent complete [17.19.2],PT,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
SG_REG_CENSUS,Proportion of countries that have conducted at least one population and housing census in the last 10 years [17.19.2],PT,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
SG_REG_CENSUSN,Countries that have conducted at least one population and housing census in the last 10 years (1 = YES; 0 = NO) [17.19.2],NUMBER,ALL,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
SG_REG_BRTH90N,Countries with birth registration data that are at least 90 percent complete (1 = YES; 0 = NO) [17.19.2],NUMBER,ALL,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
SG_REG_DETH75N,Countries with death registration data that are at least 75 percent complete (1 = YES; 0 = NO) [17.19.2],NUMBER,ALL,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
SD_MDP_ANDI,Average proportion of deprivations for people multidimensionally poor [1.2.2],PT,0,ALL,ALL,ALL,_T;MS_MIGRANT;MS_NOMIGRANT;MS_EUMIGRANT;MS_NONEUMIGRANT,ALL,ALL,ALL,ALL,_T,_T
SD_MDP_CSMP,Proportion of children living in child-specific multidimensional poverty [1.2.2],PT,0,ALL,Y0T14;Y0T17;Y0T9;Y0T15,ALL,_T;MS_MIGRANT;MS_NOMIGRANT;MS_EUMIGRANT;MS_NONEUMIGRANT,ALL,ALL,ALL,ALL,_T,_T
SD_MDP_MUHC,Proportion of population living in multidimensional poverty [1.2.2],PT,0,ALL,ALL,ALL,_T;MS_MIGRANT;MS_NOMIGRANT;MS_EUMIGRANT;MS_NONEUMIGRANT,ALL,ALL,ALL,ALL,_T,_T
SD_MDP_MUHHC,Proportion of households living in multidimensional poverty [1.2.2],PT,0,_T,_T,ALL,_T;MS_MIGRANT;MS_NOMIGRANT;MS_EUMIGRANT;MS_NONEUMIGRANT,_T,_T,_T,ALL,_T,_T
SP_ACS_BSRVSAN,Proportion of population using basic sanitation services [1.4.1],PT,0,_T,_T,ALL,_T,_T,_T,_T,_T,_T,_T
SP_ACS_BSRVH2O,Proportion of population using basic drinking water services [1.4.1],PT,0,_T,_T,ALL,_T,_T,_T,_T,_T,_T,_T
SP_LGL_LNDSTR,Proportion of people with secure tenure rights to land out of total adult population [1.4.2],PT,0,ALL,_T,ALL,_T,_T,_T,_T,_T,_T,_T
VC_DSR_DYHN,"Number destroyed dwellings attributed to disasters, by hazard type [1.5.1, 11.5.1, 13.1.1]",NUMBER,ALL,_T,_T,ALL,_T;HZT_ACIDT;HZT_ACIDR;HZT_ALLUV;HZT_ANIAK;HZT_AVALE;HZT_BIOGL;HZT_CHESP;HZT_COSER;HZT_COSFL;HZT_COLDW;HZT_CSOLD;HZT_CONTM;HZT_CYCLN;HZT_DFRST;HZT_DROUG;HZT_DZUD;HZT_ERQAK;HZT_ELEST;HZT_EPIDM;HZT_EPIZT;HZT_EROSN;HZT_EXPLN;HZT_EXTEM;HZT_FIREX;HZT_FLSFL;HZT_FLOOD;HZT_FOGXX;HZT_FRZRN;HZT_FROST;HZT_GLCFL;HZT_HAILS;HZT_HETWA;HZT_HEVRN;HZT_INFET;HZT_INTOX;HZT_LAHAR;HZT_LNDRG;HZT_LNDSL;HZT_LIQFN;HZT_NUCIN;HZT_OTHER;HZT_PANIC;HZT_PEATX;HZT_PESTX;HZT_PLGUE;HZT_POLUT;HZT_SANDS;HZT_SEDMN;HZT_SNSTM;HZT_STORM;HZT_STCOL;HZT_STUCK;HZT_SUBSD;HZT_TECHH;HZT_TORND;HZT_TSUNM;HZT_VOLER;HZT_WLDFR;HZT_WNDST;,_T,_T,_T,_T,_T,_T
SG_DSR_SFDRR,"Countries that reported having a National DRR Strategy which is aligned to the Sendai Framework to a certain extent (1 = YES; 0 = NO) [1.5.3, 11.b.1, 13.1.2]",NUMBER,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
DC_ODA_POVLG,"Official development assistance grants for poverty reduction, by recipient countries (percentage of GNI) [1.a.1]",PT,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
DC_ODA_POVDLG,"Official development assistance grants for poverty reduction, by donor countries (percentage of GNI) [1.a.1]",PT,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
DC_ODA_POVG,Official development assistance grants for poverty reduction (percentage of GNI) [1.a.1],PT,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
SH_STA_ANEM,Proportion of women aged 15-49 years with anaemia [2.2.3],PT,0,F,Y15T49,ALL,_T;MS_MIGRANT;MS_NOMIGRANT;MS_EUMIGRANT;MS_NONEUMIGRANT,ALL,ALL,ALL,ALL,_T,_T
SH_STA_ANEM_PREG,"Proportion of women aged 15-49 years with anaemia, pregnant [2.2.3]",PT,0,F,Y15T49,ALL,_T;MS_MIGRANT;MS_NOMIGRANT;MS_EUMIGRANT;MS_NONEUMIGRANT,ALL,ALL,ALL,ALL,_T,_T
SH_STA_ANEM_NPRG,"Proportion of women aged 15-49 years with anaemia, non-pregnant [2.2.3]",PT,0,F,Y15T49,ALL,_T;MS_MIGRANT;MS_NOMIGRANT;MS_EUMIGRANT;MS_NONEUMIGRANT,ALL,ALL,ALL,ALL,_T,_T
PD_AGR_LSFP,Productivity of large-scale food producers [2.3.1],CON_USD,ALL,ALL,_T,_T,_T,_T,_T,_T,_T,_T,_T
SI_AGR_LSFP,Average income of large-scale food producers [2.3.2],CON_USD,ALL,ALL,_T,_T,_T,_T,_T,_T,_T,_T,_T
AG_FPA_HMFP,"Proportion of countries recording abnormally high or moderately high food prices, according to the Indicator of Food Price Anomalies [2.c.1]",PT,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
SH_SUD_ALCOL,"Alcohol use disorders, 12-month prevalence (%) [3.5.1]",PT,0,ALL,ALL,ALL,_T;MS_MIGRANT;MS_NOMIGRANT;MS_EUMIGRANT;MS_NONEUMIGRANT,ALL,ALL,ALL,ALL,_T,_T
SH_SUD_TREAT,"Coverage of treatment interventions (pharmacological, psychosocial and rehabilitation and aftercare services) for substance use disorders (%) [3.5.1]",PT,0,ALL,ALL,ALL,_T;SUD_ATS;SUD_OPIOIDS;SUD_COCAINE;SUD_CANNABIS;SUD_ALCOHOL,ALL,ALL,ALL,ALL,_T,_T
SH_ACS_HPV,"Proportion of the target population with access to affordable medicines and vaccines on a sustainable basis, human papillomavirus (HPV) [3.b.1]",PT,0,ALL,ALL,ALL,_T,ALL,ALL,ALL,ALL,_T,_T
SH_HLF_EMED,Proportion of health facilities that have a core set of relevant essential medicines available and affordable on a sustainable basis [3.b.3],PT,0,_T,_T,ALL,_T,_T,_T,_T,_T,_T,_T
SH_MED_HWRKDIS,"Health worker distribution, by sex and type of occupation [3.c.1]",PT,0,ALL,ALL,ALL,_T,_T,_T,ALL,_T,_T,_T
SH_BLD_MRSA,Percentage of bloodstream infection due to methicillin-resistant Staphylococcus aureus (MRSA) among patients seeking care and whose blood sample is taken and tested [3.d.2],PT,0,_T,_T,ALL,_T,_T,_T,_T,_T,_T,_T
SH_BLD_ECOLI,"Percentage of bloodstream infection due to Escherichia coli resistant to 3rd-generation cephalosporin (e.g., ESBL- E. coli) among patients seeking care and whose blood sample is taken and tested [3.d.2]",PT,0,_T,_T,ALL,_T,_T,_T,_T,_T,_T,_T
SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%) [4.1.2]",PT,0,ALL,ALL,ALL,_T,ALL,ALL,_T,ALL,_T,_T
SE_AGP_CPRA,"Adjusted gender parity index for completion rate, by sex, location, wealth quintile and education level [4.5.1]",PT,0,_T,ALL,ALL,_T,ALL,ALL,_T,ALL,_T,_T
SE_ALP_CPLR,"Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level [4.5.1]",PT,0,ALL,ALL,_T,_T,ALL,ALL,_T,ALL,_T,_T
SE_AWP_CPRA,"Adjusted wealth parity index for completion rate, by sex, location, wealth quintile and education level [4.5.1]",PT,0,ALL,ALL,ALL,_T,ALL,ALL,_T,_T,_T,_T
SH_LGR_ACSRHE,"Extent to which countries have laws and regulations that guarantee full and equal access to women and men aged 15 years and older to sexual and reproductive health care, information and education [5.6.2]",PT,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
SH_LGR_ACSRHEC1,"(S.1.C.1) Extent to which countries have laws and regulations that guarantee full and equal access to women and men aged 15 years and older to sexual and reproductive health care, information and education: Component 1: Maternity Care [5.6.2]",PT,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
SH_LGR_ACSRHEC10,"(S.4.C.10) Extent to which countries have laws and regulations that guarantee full and equal access to women and men aged 15 years and older to sexual and reproductive health care, information and education: Component 10: HIV Counselling and Test Services [5.6.2]",PT,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
SH_LGR_ACSRHEC11,"(S.4.C.11) Extent to which countries have laws and regulations that guarantee full and equal access to women and men aged 15 years and older to sexual and reproductive health care, information and education: Component 11: HIV Treatment and Care Services [5.6.2]",PT,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
SH_LGR_ACSRHEC12,"(S.4.C.12) Extent to which countries have laws and regulations that guarantee full and equal access to women and men aged 15 years and older to sexual and reproductive health care, information and education: Component 12: HIV Confidentiality [5.6.2]",PT,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
SH_LGR_ACSRHEC13,"(S.4.C.13) Extent to which countries have laws and regulations that guarantee full and equal access to women and men aged 15 years and older to sexual and reproductive health care, information and education: Component 13: HPV Vaccine [5.6.2]",PT,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
SH_LGR_ACSRHEC2,"(S.1.C.2) Extent to which countries have laws and regulations that guarantee full and equal access to women and men aged 15 years and older to sexual and reproductive health care, information and education: Component 2: Life Saving Commodities [5.6.2]",PT,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
SH_LGR_ACSRHEC3,"(S.1.C.3) Extent to which countries have laws and regulations that guarantee full and equal access to women and men aged 15 years and older to sexual and reproductive health care, information and education: Component 3: Abortion [5.6.2]",PT,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
SH_LGR_ACSRHEC4,"(S.1.C.4) Extent to which countries have laws and regulations that guarantee full and equal access to women and men aged 15 years and older to sexual and reproductive health care, information and education: Component 4: Post-Abortion Care [5.6.2]",PT,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
SH_LGR_ACSRHEC5,"(S.2.C.5) Extent to which countries have laws and regulations that guarantee full and equal access to women and men aged 15 years and older to sexual and reproductive health care, information and education: Component 5: Contraceptive Services [5.6.2]",PT,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
SH_LGR_ACSRHEC6,"(S.2.C.6) Extent to which countries have laws and regulations that guarantee full and equal access to women and men aged 15 years and older to sexual and reproductive health care, information and education: Component 6: Contraceptive Consent [5.6.2]",PT,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
SH_LGR_ACSRHEC7,"(S.2.C.7) Extent to which countries have laws and regulations that guarantee full and equal access to women and men aged 15 years and older to sexual and reproductive health care, information and education: Component 7: Emergency Contraception [5.6.2]",PT,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
SH_LGR_ACSRHEC8,"(S.3.C.8) Extent to which countries have laws and regulations that guarantee full and equal access to women and men aged 15 years and older to sexual and reproductive health care, information and education: Component 8: Sexuality Education Curriculum Laws [5.6.2]",PT,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
SH_LGR_ACSRHEC9,"(S.3.C.9) Extent to which countries have laws and regulations that guarantee full and equal access to women and men aged 15 years and older to sexual and reproductive health care, information and education: Component 9: Sexuality Education Curriculum Topi [5.6.2]",PT,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
SH_LGR_ACSRHES1,"(S.1) Extent to which countries have laws and regulations that guarantee full and equal access to women and men aged 15 years and older to sexual and reproductive health care, information and education: Section 1: Maternity Care [5.6.2]",PT,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
SH_LGR_ACSRHES2,"(S.2) Extent to which countries have laws and regulations that guarantee full and equal access to women and men aged 15 years and older to sexual and reproductive health care, information and education: Section 2: Contraceptive and Family Planning [5.6.2]",PT,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
SH_LGR_ACSRHES3,"(S.3) Extent to which countries have laws and regulations that guarantee full and equal access to women and men aged 15 years and older to sexual and reproductive health care, information and education: Section 3: Sexuality Education [5.6.2]",PT,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
SH_LGR_ACSRHES4,"(S.4) Extent to which countries have laws and regulations that guarantee full and equal access to women and men aged 15 years and older to sexual and reproductive health care, information and education: Section 4: HIV and HPV [5.6.2]",PT,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
SP_GNP_WNOWNS,"Share of women among owners or rights-bearers of agricultural land, by type of tenure [5.a.1]",PT,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
SG_LGL_LNDFEMOD,Degree to which the legal framework (including customary law) guarantees women’s equal rights to land ownership and/or control (1=No evidence to 6=Highest levels of guarantees) [5.a.2],SCORE,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
EN_WWT_GEN,Total wastewater generated (million m3/year) [6.3.1],M_M3_PER_YR,ALL,_T,_T,ALL,_T,_T,_T,_T,_T,_T,ALL
EN_WWT_TREAT,Total wastewater treated (million m3/year) [6.3.1],M_M3_PER_YR,ALL,_T,_T,ALL,_T,_T,_T,_T,_T,_T,ALL
EN_WWT_TREATR,Proportion of wastewater treated [6.3.1],PT,0,_T,_T,ALL,_T,_T,_T,_T,_T,_T,ALL
EN_WBE_HMWTL,Extent of human made wetlands (square kilometres) [6.6.1],KM2,ALL,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
EN_WBE_INWTL,Extent of inland wetlands (square kilometres) [6.6.1],KM2,ALL,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
EG_CFT_LIGHT,Proportion of population with primary reliance on clean fuels and technology for lighting [7.1.2],PT,0,_T,_T,ALL,_T,_T,_T,_T,_T,_T,_T
EG_EGY_RNEW,"Installed renewable electricity-generating capacity (watts per capita) [7.b.1, 12.a.1]",W_PER_CAPITA,ALL,_T,_T,ALL,_T,_T,_T,_T,_T,_T,_T
SL_ISV_IFEM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) [8.3.1]",PT,0,ALL,ALL,ALL,_T;MS_MIGRANT;MS_NOMIGRANT;MS_EUMIGRANT;MS_NONEUMIGRANT,ALL,ALL,ALL,_T,_T,ALL
SL_LBR_NTLCPL,Level of national compliance with labour rights (freedom of association and collective bargaining) based on International Labour Organization (ILO) textual sources and national legislation [8.8.2],SCORE,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
IS_RDP_LULFRG,Freight loaded and unloaded (metric tons) [9.1.2],T,ALL,_T,_T,_T,_T;MOT_AIR;MOT_RAI;MOT_ROA;MOT_IWW;MOT_SEA,_T,_T,_T,_T,_T,_T
IS_RDP_PORFVOL,Container port traffic (twenty-foot equivalent units - TEUs) [9.1.2],TEU,ALL,_T,_T,_T,MOT_SEA,_T,_T,_T,_T,_T,_T
NV_IND_MANF_CD,Manufacturing value added (current United States dollars) as a proportion of GDP [9.2.1],PT,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,ISIC4_C
VC_VOV_GDSD,"Proportion of population reporting having felt discriminated against [10.3.1, 16.b.1]",PT,0,ALL,ALL,ALL,_T;MS_MIGRANT;MS_NOMIGRANT;MS_EUMIGRANT;MS_NONEUMIGRANT;GRD_AGE;GRD_WEDLOCK;GRD_DISHEA;GRD_EDU;GRD_ETH;GRD_ETHCOLLAN;GRD_ETHCOLLANNAL;GRD_FAM;GRD_GENID;GRD_GEO;GRD_LANDIA;GRD_MARFAM;GRD_MAR;GRD_MIG;GRD_OTHER;GRD_RES;GRD_POLVIEW;GRD_PREGY;GRD_RACE;GRD_RELIGION;GRD_SEX;GRD_SEXOGENID;GRD_SEXO;GRD_SOCIOECON;GRD_WEALTH,ALL,ALL,ALL,ALL,_T,_T
SI_DST_FISP,"Redistributive impact of fiscal policy, Gini index (%) [10.4.2]",PT,0,_T,_T,_T,FIS_PREFIS_INC;FIS_POSTFIS_DIS_INC;FIS_POSTFIS_CON_INC,_T,_T,_T,_T,_T,_T
SG_CPA_MIGRS,"Countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (1 = Requires further progress; 2 = Partially meets; 3 = Meets; 4 = Fully meets) [10.7.2]",NUMBER,0,_T,_T,_T,_T;PD_1;PD_2;PD_3;PD_4;PD_5;PD_6,_T,_T,_T,_T,_T,_T
SM_DTH_MIGR,Total deaths and disappearances recorded during migration [10.7.3],NUMBER,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
SM_POP_REFG_OR,"Proportion of the population who are refugees, by country of origin [10.7.4]",PER_100000_POP,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
SI_RMT_COST_BC,Corridor remittance costs as a proportion of the amount remitted [10.c.1],PT,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
SI_RMT_COST_SC,SmaRT corridor remittance costs as a proportion of the amount remitted [10.c.1],PT,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
SD_CPA_UPRDP,Countries that have national urban policies or regional development plans that respond to population dynamics; ensure balanced territorial development; and increase local fiscal space (1 = YES; 0 = NO) [11.a.1],NUMBER,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
SG_SCP_OTHER,Country with Other implementing activities for sustainable consumption and production (1 = YES; 0 = NO) [12.1.1],NUMBER,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
SG_SCP_TOTL,"Countries with policies, instruments and mechanism in place for sustainable consumption and production (1 = YES; 0 = NO) [12.1.1]",NUMBER,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
AG_FOOD_WST_PC,Food waste per capita [12.3.1],KG,ALL,_T,_T,_T,_T;FWS_RTL;FWS_OOHC;FWS_HHS;FWS_MNFC,_T,_T,_T,_T,_T,_T
AG_FOOD_WST,Food waste [12.3.1],T,ALL,_T,_T,_T,_T;FWS_RTL;FWS_OOHC;FWS_HHS;FWS_MNFC,_T,_T,_T,_T,_T,_T
SG_HAZ_CMRMNMT,"Parties meeting their commitments and obligations in transmitting information as required by Minamata Convention on hazardous waste, and other chemicals (% average value) [12.4.1]",PT,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
EN_EWT_GENPCAP,"Electronic waste generated, per capita (Kg) [12.4.2]",KG,ALL,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
EN_EWT_GENV,Electronic waste generated (Tonnes) [12.4.2],T,ALL,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
EN_HAZ_GENGDP,"Hazardous waste generated, per unit of GDP [12.4.2]",KG_PER_CON_USD,ALL,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
EN_HAZ_GENV,Hazardous waste generated (Tonnes) [12.4.2],T,ALL,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
